node_ID,out_degree,in_degree,core,weighted_out_degree,weighted_in_degree,weighted_degree,in_average_iat,in_mad_iat,in_median_iat,in_std_iat,in_min_iat,in_max_iat,in_quantile_25_iat,in_quantile_50_iat,in_quantile_75_iat,in_entropy_iat,in_call_count,in_average_measure,in_mad_measure,in_median_measure,in_std_measure,in_min_measure,in_max_measure,in_quantile_25_measure,in_quantile_50_measure,in_quantile_75_measure,in_entropy_measure,in_sum_measure,out_average_iat,out_mad_iat,out_median_iat,out_std_iat,out_min_iat,out_max_iat,out_quantile_25_iat,out_quantile_50_iat,out_quantile_75_iat,out_entropy_iat,out_call_count,out_average_measure,out_mad_measure,out_median_measure,out_std_measure,out_min_measure,out_max_measure,out_quantile_25_measure,out_quantile_50_measure,out_quantile_75_measure,out_entropy_measure,out_sum_measure
1617,3,6,6,173,1980,2153,61075.0,23372.4,60667.0,26258.803727512037,31022.0,95528.0,33105.0,60667.0,85053.0,1.5138072378279155,6.0,330.0,134.66666666666666,409.5,155.0945947908351,30.0,469.0,268.75,409.5,432.5,1.637227631899239,1980.0,63693.5,385.5,63693.5,385.5,63308.0,64079.0,63500.75,63693.5,63886.25,0.6931288645364474,3.0,57.666666666666664,36.22222222222222,42.0,39.55024933198553,19.0,112.0,30.5,42.0,77.0,0.8677520675780424,173.0
1618,7,5,7,1021,1477,2498,83868.25,32882.25,91792.5,41823.24477114969,18462.0,133426.0,67248.0,91792.5,108412.75,1.2332868569420534,5.0,295.4,110.56000000000002,348.0,146.6377850350993,19.0,452.0,301.0,348.0,357.0,1.4263485041734985,1477.0,66105.83333333333,40182.44444444444,57481.0,46510.16124610716,5864.0,129875.0,30320.25,57481.0,107870.75,1.5148575339017627,7.0,145.85714285714286,141.26530612244898,50.0,153.29190508068356,6.0,418.0,16.5,50.0,257.0,1.3603846654950693,1021.0
1619,12,5,7,2779,1811,4590,82429.5,72763.75,45712.0,88284.90549493724,10337.0,227957.0,12536.75,45712.0,115604.75,0.8342478505200586,5.0,362.2,69.44,360.0,79.5019496616278,272.0,479.0,281.0,360.0,419.0,1.5854192303601917,1811.0,25309.909090909092,18343.719008264467,17535.0,25654.416265057105,2904.0,96535.0,8241.5,17535.0,33716.0,1.976045743943569,12.0,231.58333333333334,101.74999999999999,245.5,120.23481077550804,70.0,470.0,106.0,245.5,293.5,2.34678402723363,2779.0
1620,9,2,7,1818,306,2124,82879.0,0.0,82879.0,0.0,82879.0,82879.0,82879.0,82879.0,82879.0,0.0,2.0,153.0,23.0,153.0,23.0,130.0,176.0,141.5,153.0,164.5,0.6818051618022487,306.0,33419.125,23192.375,29860.0,25591.379732428944,6232.0,71375.0,7406.25,29860.0,52090.25,1.7649470380921333,9.0,202.0,93.77777777777777,155.0,115.45946859781093,84.0,471.0,131.0,155.0,266.0,2.0525023086680716,1818.0
1621,5,2,6,1231,667,1898,149693.0,0.0,149693.0,0.0,149693.0,149693.0,149693.0,149693.0,149693.0,0.0,2.0,333.5,107.5,333.5,107.5,226.0,441.0,279.75,333.5,387.25,0.64025676269584,667.0,75069.75,69382.75,62048.0,71993.92537351676,4581.0,171602.0,6240.0,62048.0,130877.75,0.8364726675852413,5.0,246.2,123.75999999999999,251.0,139.46096227977202,53.0,400.0,130.0,251.0,397.0,1.4272781781945483,1231.0
1622,7,7,7,1294,1130,2424,46493.333333333336,31990.666666666668,40352.5,35822.03087796981,5371.0,105807.0,15507.25,40352.5,69976.75,1.4731391140412078,7.0,161.42857142857142,72.89795918367348,142.0,101.38731555328823,64.0,388.0,98.5,142.0,169.5,1.774104833211497,1130.0,29232.0,17334.666666666668,22164.0,21072.86515086799,6857.0,68908.0,14120.25,22164.0,38436.0,1.544402459904723,7.0,184.85714285714286,157.83673469387756,84.0,163.3956010698562,11.0,419.0,46.0,84.0,344.0,1.5153677185268657,1294.0
1623,3,4,7,1027,855,1882,53450.333333333336,48283.1111111111,28798.0,52074.51620087848,5678.0,125875.0,17238.0,28798.0,77336.5,0.6166973338893349,4.0,213.75,61.125,187.5,73.49957482870224,144.0,336.0,165.75,187.5,235.5,1.3312278015569476,855.0,154159.0,24597.0,154159.0,24597.0,129562.0,178756.0,141860.5,154159.0,166457.5,0.6803635478467561,3.0,342.3333333333333,99.55555555555556,375.0,111.02352103145631,193.0,459.0,284.0,375.0,417.0,1.0419624362037898,1027.0
1624,4,3,6,747,392,1139,54092.5,11112.5,54092.5,11112.5,42980.0,65205.0,48536.25,54092.5,59648.75,0.6718943908791033,3.0,130.66666666666666,124.88888888888887,59.0,133.6770569527754,15.0,318.0,37.0,59.0,188.5,0.5796092838438636,392.0,95684.33333333333,8018.4444444444425,95149.0,9609.458407677765,84192.0,107712.0,89670.5,95149.0,101430.5,1.0935707132865988,4.0,186.75,84.75,189.0,93.63593060358828,60.0,309.0,123.0,189.0,252.75,1.2486469998217389,747.0
1625,3,4,7,952,718,1670,74971.66666666667,39713.555555555555,45695.0,42124.63279628942,44678.0,134542.0,45186.5,45695.0,90118.5,0.9522262965064832,4.0,179.5,146.75,98.0,171.00365493170023,49.0,473.0,73.75,98.0,203.75,0.9981563172978811,718.0,72583.0,69943.0,72583.0,69943.0,2640.0,142526.0,37611.5,72583.0,107554.5,0.0908931077050309,3.0,317.3333333333333,136.88888888888889,410.0,145.42199130652682,112.0,430.0,261.0,410.0,420.0,0.9735608868953075,952.0
1626,6,4,7,917,1257,2174,55831.0,15998.0,51801.0,18173.038619522787,35864.0,79828.0,43832.5,51801.0,65814.5,1.0461447333368343,4.0,314.25,52.625,340.5,62.94988085771092,209.0,367.0,294.5,340.5,360.25,1.3646230920993632,1257.0,51459.4,30351.039999999997,34240.0,39796.53393249216,12082.0,127337.0,33805.0,34240.0,49833.0,1.3447201198191436,6.0,152.83333333333334,64.16666666666667,165.0,76.94460489353509,11.0,247.0,122.25,165.0,207.0,1.6200534616449873,917.0
1627,3,4,6,809,965,1774,101153.66666666667,25413.777777777777,111170.0,27948.55817787784,63033.0,129258.0,87101.5,111170.0,120214.0,1.05783843516918,4.0,241.25,134.25,245.5,138.99348006291518,67.0,407.0,127.0,245.5,359.75,1.2036558812692926,965.0,168612.0,114554.0,168612.0,114554.0,54058.0,283166.0,111335.0,168612.0,225889.0,0.44017188845854693,3.0,269.6666666666667,130.22222222222223,261.0,156.07120881899462,83.0,465.0,172.0,261.0,363.0,0.9168730946154,809.0
1628,3,3,6,1088,993,2081,122617.0,77859.0,122617.0,77859.0,44758.0,200476.0,83687.5,122617.0,161546.5,0.47518034918080143,3.0,331.0,110.66666666666667,324.0,132.77298922095062,172.0,497.0,248.0,324.0,410.5,1.0155351030193387,993.0,67829.5,12572.5,67829.5,12572.5,55257.0,80402.0,61543.25,67829.5,74115.75,0.675869303608406,3.0,362.6666666666667,145.11111111111111,468.0,153.94010379220728,145.0,475.0,306.5,468.0,471.5,0.9933059062238874,1088.0
1629,7,6,7,2199,1879,4078,82080.2,62183.44,76816.0,76095.81565473886,6912.0,212546.0,7054.0,76816.0,107073.0,1.143589497424154,6.0,313.1666666666667,155.1111111111111,388.5,173.44683783671454,14.0,485.0,199.25,388.5,447.25,1.5794034138477746,1879.0,51708.5,15174.166666666666,49715.0,17907.483675361353,26318.0,80959.0,39858.25,49715.0,62657.25,1.731113240774517,7.0,314.14285714285717,86.93877551020407,338.0,108.35843769826216,106.0,449.0,269.5,338.0,383.5,1.8768723143008466,2199.0
1630,8,9,7,1728,1950,3678,26440.875,10346.625,28568.5,12501.715556649615,3851.0,45832.0,19759.25,28568.5,33699.5,1.9456697587414202,9.0,216.66666666666666,100.14814814814814,228.0,109.26623957614315,69.0,370.0,124.0,228.0,311.0,2.059502074834705,1950.0,35146.857142857145,19086.979591836738,32884.0,24302.22363387804,4638.0,84513.0,18130.5,32884.0,43866.0,1.7075936800783535,8.0,216.0,78.0,204.5,107.58717395675008,73.0,435.0,167.5,204.5,239.75,1.956508220757601,1728.0
1631,4,4,7,1168,827,1995,64187.333333333336,40048.444444444445,51649.0,44816.09803283736,16653.0,124260.0,34151.0,51649.0,87954.5,0.8473226497451017,4.0,206.75,152.75,148.5,176.77156869813652,45.0,485.0,58.5,148.5,296.75,1.0247277265826849,827.0,56071.666666666664,36369.555555555555,38204.0,39333.36288981941,19385.0,110626.0,28794.5,38204.0,74415.0,0.8612662785464165,4.0,292.0,108.0,328.5,132.12683300526052,76.0,435.0,261.25,328.5,359.25,1.2590977785932453,1168.0
1632,7,3,7,2298,452,2750,94523.0,1198.0,94523.0,1198.0,93325.0,95721.0,93924.0,94523.0,95122.0,0.6930668611934784,3.0,150.66666666666666,108.88888888888887,82.0,115.9808413297453,56.0,314.0,69.0,82.0,198.0,0.8214696344073891,452.0,59639.166666666664,33568.833333333336,50094.0,43054.965522444545,10766.0,144810.0,32995.75,50094.0,68604.5,1.545187134269337,7.0,328.2857142857143,130.81632653061226,342.0,143.76241738737292,102.0,488.0,212.5,342.0,470.5,1.840261709341735,2298.0
1633,1,6,6,174,1514,1688,28441.6,11944.48,32441.0,15136.939355100818,1410.0,46688.0,25612.0,32441.0,36057.0,1.4052091793555916,6.0,252.33333333333334,68.44444444444444,233.0,84.2232483080269,156.0,412.0,194.25,233.0,282.25,1.7389547404412966,1514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,0.0,174.0,0.0,174.0,174.0,174.0,174.0,174.0,0.0,174.0
1634,8,4,7,2232,1515,3747,105695.66666666667,51849.55555555556,103845.0,62760.59021569365,29772.0,183470.0,66808.5,103845.0,143657.5,0.9042618135699587,4.0,378.75,69.25,379.0,76.3916716664847,277.0,480.0,325.75,379.0,432.0,1.3657182298702557,1515.0,50884.142857142855,50590.20408163265,23857.0,58430.42366396996,6443.0,166602.0,8449.0,23857.0,71194.5,1.3581472344928616,8.0,279.0,139.5,230.0,152.50409830558652,85.0,487.0,161.0,230.0,453.0,1.9249543168291243,2232.0
1635,3,7,7,392,1369,1761,52325.333333333336,23487.88888888889,57858.5,28831.493264985234,3256.0,94204.0,37621.5,57858.5,66889.0,1.5946292676880955,7.0,195.57142857142858,92.08163265306122,193.0,120.1770802284899,67.0,448.0,100.0,193.0,230.5,1.7712572058063096,1369.0,59646.0,56083.0,59646.0,56083.0,3563.0,115729.0,31604.5,59646.0,87687.5,0.134282630731912,3.0,130.66666666666666,75.77777777777779,138.0,89.96419040682551,17.0,237.0,77.5,138.0,187.5,0.8078539600719012,392.0
1636,5,5,7,822,1177,1999,91703.25,30456.375,75202.0,35566.35373759166,63793.0,152616.0,69649.0,75202.0,97256.25,1.318353657367349,5.0,235.4,66.08,205.0,77.89377382050506,133.0,364.0,203.0,205.0,272.0,1.5553830168825071,1177.0,101703.25,76275.75,79654.0,85714.15625022218,15185.0,232320.0,30548.75,79654.0,150808.5,1.0180552178077562,5.0,164.4,108.08,118.0,113.29713147295477,52.0,315.0,53.0,118.0,284.0,1.3647817632565424,822.0
1637,4,4,7,962,1354,2316,138162.33333333334,40448.88888888888,165750.0,42961.19981513035,77489.0,171248.0,121619.5,165750.0,168499.0,1.0452264212976834,4.0,338.5,96.0,382.5,117.49148905346293,147.0,442.0,290.25,382.5,430.75,1.316882822411142,1354.0,47689.333333333336,24533.55555555555,61678.0,26269.877963595914,10889.0,70501.0,36283.5,61678.0,66089.5,0.9074974437860301,4.0,240.5,89.0,227.5,113.05861311726763,96.0,411.0,179.25,227.5,288.75,1.2733571151213077,962.0
1638,4,4,6,848,896,1744,19666.0,9564.0,14699.0,10302.82236412269,10287.0,34012.0,12493.0,14699.0,24355.5,0.9683130795285309,4.0,224.0,102.5,276.5,119.93539927811138,19.0,324.0,211.75,276.5,288.75,1.1751851363312884,896.0,20245.0,7288.666666666667,16973.0,7935.729204049241,12584.0,31178.0,14778.5,16973.0,24075.5,1.0247293168882885,4.0,212.0,83.5,201.5,102.20812100806863,81.0,364.0,152.25,201.5,261.25,1.266485321589976,848.0
1639,5,6,7,1158,1265,2423,67971.2,67286.31999999999,32701.0,86009.61283112488,2043.0,236187.0,13780.0,32701.0,55145.0,0.9339435450543346,6.0,210.83333333333334,135.16666666666666,184.0,142.5136445709283,44.0,400.0,85.25,184.0,346.5,1.5467677742407857,1265.0,84905.5,41314.0,76628.0,43304.08339002224,41875.0,144491.0,44449.75,76628.0,117083.75,1.2547158832954595,5.0,231.6,163.92,186.0,178.38452847710758,27.0,490.0,72.0,186.0,383.0,1.283938017580777,1158.0
1640,7,3,7,1389,1187,2576,106550.0,77949.0,106550.0,77949.0,28601.0,184499.0,67575.5,106550.0,145524.5,0.39431952165064316,3.0,395.6666666666667,105.1111111111111,454.0,112.7366646462257,238.0,495.0,346.0,454.0,474.5,1.0545233662052158,1187.0,59737.5,59600.333333333336,25786.5,65435.10788496239,2708.0,167638.0,6658.75,25786.5,108614.0,1.1732229582415137,7.0,198.42857142857142,98.89795918367346,160.0,114.15134958573594,63.0,376.0,129.5,160.0,265.5,1.7871978392720442,1389.0
1641,2,6,6,410,1679,2089,50806.6,35388.719999999994,25837.0,40465.788506341996,14128.0,123198.0,23983.0,25837.0,66887.0,1.3182941243989912,6.0,279.8333333333333,147.16666666666666,346.5,166.09376535225184,15.0,434.0,148.75,346.5,427.25,1.558319869639017,1679.0,79989.0,0.0,79989.0,0.0,79989.0,79989.0,79989.0,79989.0,79989.0,0.0,2.0,205.0,126.0,205.0,126.0,79.0,331.0,142.0,205.0,268.0,0.4900899338576156,410.0
1642,6,7,7,1207,1764,2971,55707.833333333336,53313.388888888876,30443.5,73290.5591860613,633.0,215648.0,13088.0,30443.5,44943.0,1.1041889449477433,7.0,252.0,143.14285714285714,290.0,163.95818282197968,24.0,465.0,115.5,290.0,377.0,1.692679576325464,1764.0,57350.0,31446.8,56202.0,41854.400767422296,7299.0,131375.0,29932.0,56202.0,61942.0,1.3373554413725564,6.0,201.16666666666666,113.16666666666667,189.5,134.21800260107517,42.0,443.0,93.0,189.5,259.0,1.5649352162316759,1207.0
1643,6,4,7,1135,848,1983,57566.0,41474.0,40199.0,45397.523963317646,12722.0,119777.0,26460.5,40199.0,79988.0,0.7852306960884355,4.0,212.0,104.0,247.0,127.5695888525161,4.0,350.0,176.5,247.0,282.5,1.1082766893633305,848.0,76011.2,38452.240000000005,71578.0,50792.68378575796,20179.0,167984.0,40146.0,71578.0,80169.0,1.3968697895739755,6.0,189.16666666666666,147.88888888888889,118.0,162.0775705916426,9.0,422.0,73.25,118.0,336.75,1.4067563583938945,1135.0
1644,5,5,7,1009,1223,2232,55102.75,13882.75,52536.5,15529.987819940492,37316.0,78022.0,43172.0,52536.5,64467.25,1.3471461700504992,5.0,244.6,104.47999999999999,291.0,110.72054913158622,86.0,366.0,142.0,291.0,338.0,1.4947598518750338,1223.0,30097.0,7559.5,27666.5,9431.091002635909,19839.0,45216.0,24019.5,27666.5,33744.0,1.339278125387768,5.0,201.8,127.44000000000001,254.0,136.32226523939514,36.0,379.0,49.0,254.0,291.0,1.339458258522397,1009.0
1645,3,8,7,724,2100,2824,16890.285714285714,11705.551020408162,11149.0,17108.48561148436,164.0,56805.0,8851.5,11149.0,16205.5,1.5120361463076655,8.0,262.5,81.5,277.0,98.23950325607312,65.0,398.0,222.75,277.0,332.0,1.996351813644722,2100.0,34837.5,8230.5,34837.5,8230.5,26607.0,43068.0,30722.25,34837.5,38952.75,0.6649736011936881,3.0,241.33333333333334,104.44444444444446,207.0,116.4598166274054,119.0,398.0,163.0,207.0,302.5,0.9836914144997915,724.0
1646,3,7,7,678,1309,1987,21801.666666666668,16385.88888888889,12830.5,19120.885837801085,5365.0,59215.0,8026.75,12830.5,28815.25,1.449339924751353,7.0,187.0,88.57142857142857,149.0,107.24737759031686,85.0,413.0,118.5,149.0,212.5,1.8014100178884533,1309.0,59080.5,2371.5,59080.5,2371.5,56709.0,61452.0,57894.75,59080.5,60266.25,0.6923413483502163,3.0,226.0,135.33333333333334,231.0,163.74573785801775,23.0,424.0,127.0,231.0,327.5,0.7751917671214356,678.0
1647,4,2,5,672,198,870,2281.0,0.0,2281.0,0.0,2281.0,2281.0,2281.0,2281.0,2281.0,0.0,2.0,99.0,93.0,99.0,93.0,6.0,192.0,52.5,99.0,145.5,0.13579395875159386,198.0,120923.0,34866.0,97028.0,37026.7634826486,92519.0,173222.0,94773.5,97028.0,135125.0,1.0541562177088488,4.0,168.0,130.5,110.5,157.58331129913472,22.0,429.0,58.0,110.5,220.5,0.9695263844271512,672.0
1648,6,5,7,1438,1409,2847,73075.5,43864.0,75921.0,44377.85455889007,20263.0,120197.0,33685.75,75921.0,115310.75,1.1835311235511377,5.0,281.8,189.44,402.0,195.30120327330295,22.0,476.0,68.0,402.0,441.0,1.2992438254281908,1409.0,56304.0,46416.0,28789.0,59381.626892499335,8769.0,170008.0,15314.0,28789.0,58640.0,1.1309630717941401,6.0,239.66666666666666,119.88888888888887,187.5,135.05266462466494,81.0,460.0,147.25,187.5,338.0,1.6360693470230099,1438.0
1649,6,2,7,1870,272,2142,175147.0,0.0,175147.0,0.0,175147.0,175147.0,175147.0,175147.0,175147.0,0.0,2.0,136.0,110.0,136.0,110.0,26.0,246.0,81.0,136.0,191.0,0.3152797581051157,272.0,82799.2,78748.24,31291.0,85408.68959865853,4720.0,224925.0,15516.0,31291.0,137544.0,1.066839786793134,6.0,311.6666666666667,107.66666666666667,334.5,141.98200198929752,37.0,490.0,276.75,334.5,396.0,1.6528009100703356,1870.0
1650,5,4,7,2192,970,3162,79846.33333333333,27646.44444444444,62160.0,29428.934654331082,56063.0,121316.0,59111.5,62160.0,91738.0,1.0345057175855428,4.0,242.5,116.5,240.0,118.14715400719562,109.0,381.0,134.5,240.0,348.0,1.262225751144684,970.0,49837.0,18188.5,50285.5,23389.18315161947,16502.0,82275.0,39221.75,50285.5,60900.75,1.2651519875899038,5.0,438.4,52.960000000000015,464.0,68.45319568873319,306.0,498.0,445.0,464.0,479.0,1.5962694867939584,2192.0
1651,5,7,7,800,1928,2728,68864.33333333333,59889.44444444444,39627.0,66075.89919092202,7580.0,179213.0,14390.0,39627.0,115777.75,1.3297815761474914,7.0,275.42857142857144,89.22448979591836,282.0,121.59635467146107,28.0,422.0,243.0,282.0,355.0,1.8158059527344437,1928.0,57813.75,56867.625,29306.0,66673.12427573423,1094.0,171549.0,21334.25,29306.0,65785.5,0.77021322689202,5.0,160.0,134.0,82.0,152.03026014580124,15.0,427.0,48.0,82.0,228.0,1.1697030315854076,800.0
1652,6,6,7,2131,1186,3317,72631.0,55694.8,36253.0,64404.044025200776,21149.0,189327.0,21254.0,36253.0,95172.0,1.2522545639138138,6.0,197.66666666666666,120.0,195.5,126.11722941595076,48.0,367.0,75.25,195.5,307.5,1.568005102114613,1186.0,53377.4,53411.68000000001,17294.0,67907.27633059656,821.0,183635.0,8488.0,17294.0,56649.0,0.8910175113559088,6.0,355.1666666666667,60.166666666666664,373.0,65.7404407922213,256.0,434.0,301.25,373.0,406.5,1.7741389712480962,2131.0
1653,4,5,7,862,1593,2455,18231.75,11844.25,18413.5,11851.507654619305,5833.0,30267.0,6664.75,18413.5,29980.5,1.1564676154748463,5.0,318.6,28.960000000000015,304.0,36.445027095613476,293.0,391.0,300.0,304.0,305.0,1.603216440552929,1593.0,95108.33333333333,90827.11111111111,30522.0,96379.90314836848,23454.0,231349.0,26988.0,30522.0,130935.5,0.6145213615396673,4.0,215.5,119.0,201.5,147.78108809993248,24.0,435.0,132.75,201.5,284.25,1.1182496566641225,862.0
1654,3,3,5,363,847,1210,187000.5,40380.5,187000.5,40380.5,146620.0,227381.0,166810.25,187000.5,207190.75,0.6696479302257259,3.0,282.3333333333333,109.1111111111111,232.0,118.55331665073267,169.0,446.0,200.5,232.0,339.0,1.0140286690918043,847.0,81152.5,31173.5,81152.5,31173.5,49979.0,112326.0,65565.75,81152.5,96739.25,0.6174364913052539,3.0,121.0,84.0,82.0,91.22499657440389,34.0,247.0,58.0,82.0,164.5,0.8198404230810254,363.0
1655,7,5,7,789,1075,1864,74150.5,61844.0,50890.0,70341.9369668621,11437.0,183385.0,12741.25,50890.0,112299.25,0.9220716983681797,5.0,215.0,129.6,199.0,143.7942975225374,59.0,417.0,63.0,199.0,337.0,1.368797094894671,1075.0,53727.5,23570.333333333332,42907.0,26390.64721796973,25897.0,96189.0,33172.75,42907.0,74129.5,1.6754425367604835,7.0,112.71428571428571,97.02040816326529,52.0,131.27148998024154,21.0,416.0,26.0,52.0,124.0,1.413315029869789,789.0
1656,3,3,6,714,886,1600,131465.5,80136.5,131465.5,80136.5,51329.0,211602.0,91397.25,131465.5,171533.75,0.4937020030020864,3.0,295.3333333333333,130.22222222222223,302.0,156.83820396262584,100.0,484.0,201.0,302.0,393.0,0.9433816541074855,886.0,105551.5,77150.5,105551.5,77150.5,28401.0,182702.0,66976.25,105551.5,144126.75,0.3949197912644422,3.0,238.0,112.66666666666667,251.0,132.99874686126432,69.0,394.0,160.0,251.0,322.5,0.9214091600949421,714.0
1657,4,6,7,497,1271,1768,34209.4,28966.48,19865.0,35792.85853127687,380.0,100796.0,9967.0,19865.0,40039.0,1.0808038673238616,6.0,211.83333333333334,71.5,211.5,83.24945778935873,71.0,312.0,169.0,211.5,285.5,1.7054041766315813,1271.0,136429.0,64199.333333333336,148963.0,74043.17160053767,40130.0,220194.0,94546.5,148963.0,184578.5,0.9290625517267775,4.0,124.25,118.75,122.5,118.8389140812049,3.0,249.0,6.75,122.5,240.0,0.796703921734091,497.0
1658,6,5,7,1368,1447,2815,74005.25,39314.75,71441.0,48836.99824095969,8396.0,144743.0,47837.75,71441.0,97608.5,1.131848304982258,5.0,289.4,82.88,273.0,95.27560023426774,144.0,408.0,244.0,273.0,378.0,1.5520680616024018,1447.0,43085.2,28977.440000000002,26823.0,32561.45591585241,8131.0,98547.0,21858.0,26823.0,60067.0,1.3291146783314498,6.0,228.0,96.0,179.0,107.68472500777442,109.0,417.0,161.25,179.0,291.25,1.686364423884583,1368.0
1659,5,3,7,1638,996,2634,54596.0,3017.0,54596.0,3017.0,51579.0,57613.0,53087.5,54596.0,56104.5,0.691619543364913,3.0,332.0,64.0,336.0,76.8027777275449,236.0,424.0,286.0,336.0,380.0,1.0713168953837642,996.0,76430.5,67764.0,53026.0,78397.33727780555,347.0,199323.0,12826.25,53026.0,116630.25,0.8064606003842894,5.0,327.6,96.32000000000001,324.0,110.81082979564769,169.0,471.0,249.0,324.0,425.0,1.5496832715967532,1638.0
1660,2,9,7,801,2207,3008,43880.75,31635.75,31999.0,36936.66530275168,10469.0,108561.0,11021.5,31999.0,62009.5,1.7324105454707506,9.0,245.22222222222223,92.24691358024691,244.0,109.45093043386842,60.0,427.0,179.0,244.0,316.0,2.0874604628826665,2207.0,148783.5,11382.5,148783.5,11382.5,137401.0,160166.0,143092.25,148783.5,154474.75,0.6902179051235067,3.0,267.0,74.66666666666667,270.0,90.2478069908996,155.0,376.0,212.5,270.0,323.0,1.0393811218915243,801.0
1661,7,4,7,2053,1190,3243,74123.66666666667,51069.55555555556,46927.0,54921.155877210826,24716.0,150728.0,35821.5,46927.0,98827.5,0.8360757210526193,4.0,297.5,71.25,319.0,88.35864417248604,155.0,397.0,272.75,319.0,343.75,1.3374235966287658,1190.0,49507.666666666664,41413.555555555555,23052.0,47118.03575655034,13273.0,139562.0,14824.75,23052.0,70281.5,1.3869809945734481,7.0,293.2857142857143,102.89795918367346,289.0,122.35395292314166,108.0,495.0,208.0,289.0,372.5,1.8547031536274414,2053.0
1662,6,5,7,1026,1008,2034,65475.5,25905.0,67032.5,26191.33376233444,34479.0,93358.0,42116.25,67032.5,90391.75,1.3031738012314618,5.0,201.6,133.92000000000002,120.0,139.56016623664505,52.0,397.0,98.0,120.0,341.0,1.3665318577619787,1008.0,69175.8,63997.36,26219.0,67673.19688443867,9681.0,175662.0,11634.0,26219.0,122683.0,1.1214686249717511,6.0,171.0,144.0,86.5,157.57009022442466,24.0,441.0,59.0,86.5,275.25,1.3871712181511706,1026.0
1663,4,3,7,1303,999,2302,192945.0,131598.0,192945.0,131598.0,61347.0,324543.0,127146.0,192945.0,258744.0,0.437966872771597,3.0,333.0,50.0,355.0,54.5221667458903,258.0,386.0,306.5,355.0,370.5,1.0847141252081385,999.0,69924.0,64415.333333333336,42376.0,70394.72531849718,849.0,166547.0,21612.5,42376.0,104461.5,0.528598890746119,4.0,325.75,86.625,277.5,100.70098063077639,249.0,499.0,270.0,277.5,333.25,1.342595158997746,1303.0
1664,6,2,6,1149,792,1941,55037.0,0.0,55037.0,0.0,55037.0,55037.0,55037.0,55037.0,55037.0,0.0,2.0,396.0,89.0,396.0,89.0,307.0,485.0,351.5,396.0,440.5,0.6676744339685308,792.0,71655.8,75600.48000000001,33434.0,95296.86215484748,1534.0,260657.0,26073.0,33434.0,36581.0,0.8997761549122375,6.0,191.5,111.33333333333333,214.0,129.95864726904477,14.0,365.0,74.5,214.0,289.0,1.501224667216778,1149.0
1665,7,4,7,1515,759,2274,67088.66666666667,16174.88888888889,66527.0,19584.840129265514,43388.0,91351.0,54957.5,66527.0,78939.0,1.0552352775711062,4.0,189.75,126.75,141.0,152.66691684841217,42.0,435.0,73.5,141.0,257.25,1.0733415261810906,759.0,45618.0,42830.0,22359.5,59209.38680930021,840.0,174108.0,10648.0,22359.5,41062.5,1.1158862349422918,7.0,216.42857142857142,123.51020408163265,237.0,139.31552794477224,38.0,436.0,89.5,237.0,312.5,1.711023756681475,1515.0
1666,8,5,7,1723,731,2454,100517.5,59392.75,68634.0,70872.1846618968,45499.0,219303.0,46753.0,68634.0,122398.5,1.163768920385082,5.0,146.2,89.84,123.0,104.27924050356332,34.0,322.0,57.0,123.0,195.0,1.3551667191211103,731.0,57479.0,47491.142857142855,38864.0,54834.28897531701,8202.0,160962.0,16747.5,38864.0,80415.0,1.526775418453247,8.0,215.375,116.125,211.0,135.07584674915054,24.0,411.0,134.5,211.0,299.0,1.8494388489586817,1723.0
1667,3,8,7,750,2057,2807,58403.42857142857,48071.91836734694,32577.0,49490.686878174056,2828.0,119041.0,14978.5,32577.0,112210.5,1.5385226489756665,8.0,257.125,109.125,274.0,115.70591763172702,73.0,377.0,179.0,274.0,369.25,1.9660504384557558,2057.0,125103.0,39286.0,125103.0,39286.0,85817.0,164389.0,105460.0,125103.0,144746.0,0.6429958326948146,3.0,250.0,119.33333333333333,267.0,139.73069335928548,71.0,412.0,169.0,267.0,339.5,0.919930162537283,750.0
1668,2,4,6,930,531,1461,100147.0,114859.33333333333,24295.0,122116.22932545315,3710.0,272436.0,14002.5,24295.0,148365.5,0.3463616541952612,4.0,132.75,57.25,137.0,58.699978705277225,59.0,198.0,83.75,137.0,186.0,1.2826992201036265,531.0,177733.0,0.0,177733.0,0.0,177733.0,177733.0,177733.0,177733.0,177733.0,0.0,2.0,465.0,19.0,465.0,19.0,446.0,484.0,455.5,465.0,474.5,0.6923121695324648,930.0
1669,8,3,7,1376,797,2173,64528.5,49434.5,64528.5,49434.5,15094.0,113963.0,39811.25,64528.5,89245.75,0.36081598538639825,3.0,265.6666666666667,78.22222222222223,233.0,85.64007369346562,181.0,383.0,207.0,233.0,308.0,1.048336080049801,797.0,45912.142857142855,39003.63265306123,26616.0,47418.87557692181,6733.0,145570.0,10850.5,26616.0,60382.5,1.4735272088662685,8.0,172.0,104.75,135.0,124.03124606324005,8.0,396.0,82.25,135.0,242.25,1.804075435097001,1376.0
